Customer_ID,Age_Group,Region,Preferred_Category,Total_Purchases,Total_Spent,Last_Purchase_Date,Loyalty_Score
CUST1604,18-25,West,Electronics,30,6055.06,2024-03-11,3.7
CUST1605,36-45,North,Electronics,66,42310.31,2023-06-29,2.0
CUST1606,36-45,North,Clothing,41,30362.5,2023-03-14,8.7
CUST1607,46+,South,Accessories,62,13056.7,2022-05-26,2.6
CUST1608,26-35,South,Clothing,9,3674.4,2022-05-29,9.9
CUST1609,26-35,South,Accessories,47,35400.7,2024-04-12,8.5
CUST1610,46+,North,Electronics,42,26689.91,2024-02-05,1.2
CUST1611,46+,West,Clothing,17,6961.91,2024-11-09,9.5
CUST1612,26-35,West,Clothing,77,33952.68,2022-06-03,5.5
CUST1613,18-25,West,Accessories,9,4241.39,2022-10-26,7.3
CUST1614,36-45,North,Footwear,51,13291.88,2023-12-01,6.9
CUST1615,36-45,East,Footwear,61,26448.38,2022-10-09,4.5
CUST1616,36-45,West,Electronics,63,49229.46,2022-05-09,5.8
CUST1617,36-45,East,Footwear,37,18345.54,2023-10-26,3.1
CUST1618,26-35,South,Footwear,40,7755.4,2024-04-22,4.0
CUST1619,36-45,East,Accessories,25,15655.89,2022-10-13,9.0
CUST1620,26-35,East,Footwear,70,32527.42,2024-08-05,2.8
CUST1621,18-25,South,Footwear,32,6537.61,2023-11-22,8.1
CUST1622,46+,South,Footwear,32,10999.13,2024-07-29,7.5
CUST1623,26-35,East,Footwear,78,8114.94,2024-02-11,2.1
CUST1624,18-25,West,Electronics,25,16474.83,2024-10-10,3.3
CUST1625,36-45,West,Accessories,26,6481.17,2024-09-29,9.8
CUST1626,46+,North,Accessories,50,14242.82,2022-09-09,2.3
CUST1627,18-25,East,Electronics,9,2322.15,2023-07-04,5.9
CUST1628,18-25,South,Accessories,27,2158.73,2022-05-03,6.9
CUST1629,18-25,North,Footwear,80,47174.32,2023-05-08,3.6
CUST1630,26-35,South,Footwear,71,22376.61,2022-02-17,3.1
CUST1631,26-35,East,Clothing,50,10117.8,2022-11-25,6.5
CUST1632,36-45,North,Accessories,16,1948.2,2023-03-29,8.6
CUST1633,46+,South,Clothing,23,16979.04,2022-01-07,3.5
CUST1634,36-45,South,Accessories,75,52175.36,2024-07-02,8.6
CUST1635,26-35,South,Electronics,11,3920.41,2022-11-04,5.0
CUST1636,46+,West,Electronics,70,43665.43,2024-10-03,2.8
CUST1637,36-45,West,Footwear,3,1272.82,2024-06-24,6.5
CUST1638,36-45,South,Clothing,10,5007.15,2024-02-13,7.3
CUST1639,46+,South,Clothing,28,7998.45,2023-05-25,4.6
CUST1640,26-35,East,Accessories,77,54538.94,2023-05-15,9.6
CUST1641,46+,North,Electronics,50,23937.12,2022-02-11,4.2
CUST1642,46+,West,Accessories,55,6440.26,2023-04-14,3.3
CUST1643,36-45,East,Footwear,62,10451.57,2024-11-25,3.0
CUST1644,18-25,South,Accessories,47,4041.24,2022-11-22,3.1
CUST1645,18-25,North,Footwear,11,4883.34,2022-11-02,3.3
CUST1646,26-35,East,Accessories,36,25317.24,2024-04-18,2.7
CUST1647,26-35,East,Electronics,30,21115.73,2022-12-27,6.6
CUST1648,46+,East,Accessories,22,4998.05,2023-02-05,8.3
CUST1649,18-25,North,Electronics,35,23203.86,2022-09-12,2.6
CUST1650,36-45,West,Clothing,20,9004.86,2022-01-18,2.7
CUST1651,26-35,East,Footwear,66,43558.64,2022-04-27,5.5
CUST1652,26-35,West,Clothing,7,2812.6,2023-05-11,8.6
CUST1653,36-45,East,Accessories,32,12518.66,2023-05-24,7.4
CUST1654,18-25,South,Electronics,49,7444.48,2024-12-19,3.6
CUST1655,46+,West,Accessories,68,27197.63,2024-11-30,6.8
CUST1656,46+,East,Footwear,68,51180.38,2024-10-20,2.5
CUST1657,18-25,South,Clothing,10,4998.49,2023-09-04,4.3
CUST1658,46+,North,Accessories,49,13457.29,2024-09-24,1.2
CUST1659,18-25,South,Clothing,56,35353.03,2024-07-10,7.8
CUST1660,36-45,South,Accessories,32,5015.57,2024-06-18,9.1
CUST1661,46+,East,Accessories,60,35080.06,2023-02-24,4.3
CUST1662,26-35,West,Accessories,7,1638.17,2022-07-27,2.3
CUST1663,36-45,East,Electronics,45,17946.77,2024-06-06,4.5
CUST1664,36-45,North,Footwear,66,30604.53,2024-09-08,1.4
CUST1665,36-45,North,Footwear,25,7068.91,2022-01-23,5.6
CUST1666,26-35,North,Footwear,8,548.1,2024-12-03,3.0
CUST1667,18-25,East,Accessories,52,15627.6,2023-12-12,6.5
CUST1668,36-45,East,Footwear,7,4556.43,2024-06-16,6.3
CUST1669,46+,West,Electronics,71,42351.38,2022-05-18,6.1
CUST1670,46+,South,Footwear,57,34119.48,2022-10-22,6.7
CUST1671,26-35,South,Electronics,79,26695.45,2022-03-27,4.5
CUST1672,36-45,North,Electronics,18,3525.66,2024-05-05,6.1
CUST1673,46+,South,Footwear,27,1361.48,2022-03-18,1.6
CUST1674,46+,East,Electronics,29,11635.67,2024-10-07,9.8
CUST1675,18-25,North,Accessories,44,22554.35,2024-08-18,9.8
CUST1676,36-45,East,Footwear,68,11335.51,2024-12-01,7.1
CUST1677,26-35,East,Clothing,3,1126.22,2024-11-08,3.4
CUST1678,46+,East,Accessories,7,5348.53,2023-06-12,3.7
CUST1679,26-35,North,Clothing,29,20606.23,2022-11-10,3.2
CUST1680,36-45,North,Accessories,52,18952.37,2022-06-16,4.0
CUST1681,26-35,South,Accessories,9,5681.02,2022-04-27,9.3
CUST1682,46+,West,Accessories,20,7213.34,2023-11-15,9.8
CUST1683,18-25,East,Footwear,31,12861.59,2024-03-22,10.0
CUST1684,46+,South,Accessories,31,8210.37,2022-12-04,6.5
CUST1685,26-35,East,Footwear,76,25280.32,2022-06-18,1.7
CUST1686,18-25,North,Clothing,70,25998.49,2022-11-08,9.1
CUST1687,18-25,North,Accessories,23,1713.81,2024-01-22,3.6
CUST1688,18-25,East,Electronics,22,15832.52,2022-03-21,4.0
CUST1689,18-25,North,Electronics,25,16053.93,2024-10-01,9.1
CUST1690,36-45,North,Footwear,79,53533.35,2023-08-06,1.6
CUST1691,18-25,South,Accessories,78,53765.13,2024-11-20,2.4
CUST1692,46+,North,Clothing,37,2738.94,2022-11-30,8.7
CUST1693,46+,West,Footwear,66,18466.74,2024-04-01,6.9
CUST1694,26-35,West,Footwear,42,8732.24,2022-11-14,5.2
CUST1695,18-25,North,Electronics,76,53683.07,2024-07-08,2.3
CUST1696,26-35,South,Electronics,37,23227.68,2023-05-05,7.2
CUST1697,46+,West,Accessories,16,11958.48,2023-09-12,7.0
CUST1698,46+,South,Electronics,47,7867.72,2022-05-16,2.7
CUST1699,18-25,North,Footwear,50,9496.09,2024-03-25,5.5
CUST1700,46+,East,Clothing,42,25576.36,2023-10-07,7.4
CUST1701,18-25,South,Clothing,33,11941.08,2023-11-17,5.4
CUST1702,18-25,South,Clothing,31,13472.24,2023-07-24,5.5
CUST1703,26-35,South,Accessories,5,3140.72,2023-12-04,6.7
CUST1704,36-45,East,Electronics,14,5769.38,2024-10-23,8.4
CUST1705,26-35,South,Clothing,43,24091.47,2024-10-31,8.7
CUST1706,46+,East,Clothing,56,35127.9,2022-03-22,7.6
CUST1707,36-45,West,Accessories,6,1580.19,2022-05-09,1.2
CUST1708,46+,West,Accessories,78,37356.01,2023-04-02,9.3
CUST1709,36-45,West,Footwear,5,3312.76,2023-06-05,7.0
CUST1710,36-45,West,Electronics,68,15090.26,2024-07-09,3.0
CUST1711,46+,South,Electronics,56,4806.08,2023-07-15,1.7
CUST1712,18-25,West,Footwear,77,42156.39,2023-03-14,5.5
CUST1713,18-25,East,Clothing,50,23528.3,2023-02-15,4.0
CUST1714,46+,North,Electronics,43,23010.69,2022-02-12,9.5
CUST1715,26-35,North,Footwear,22,11948.04,2024-05-01,7.0
CUST1716,46+,South,Clothing,21,6742.52,2023-08-15,7.9
CUST1717,18-25,East,Electronics,20,14098.32,2022-01-07,8.7
CUST1718,18-25,South,Footwear,23,3105.65,2022-09-06,5.1
CUST1719,18-25,West,Accessories,79,20439.31,2022-07-08,1.7
CUST1720,26-35,East,Accessories,25,11474.46,2022-02-07,3.3
CUST1721,18-25,North,Clothing,19,5824.94,2024-12-31,5.7
CUST1722,46+,South,Footwear,4,1220.54,2024-06-04,4.5
CUST1723,46+,North,Clothing,22,4237.37,2022-05-18,6.7
CUST1724,46+,South,Accessories,50,14583.03,2022-03-27,4.3
CUST1725,46+,North,Clothing,1,478.2,2024-02-02,1.2
CUST1726,46+,East,Electronics,41,28556.71,2022-07-16,1.8
CUST1727,26-35,North,Accessories,64,29772.08,2023-11-29,6.0
CUST1728,18-25,North,Footwear,32,9089.4,2023-08-24,8.4
CUST1729,18-25,North,Electronics,39,21396.09,2023-06-13,10.0
CUST1730,26-35,West,Footwear,44,30241.32,2024-12-23,9.8
CUST1731,18-25,East,Accessories,40,24158.85,2022-02-23,4.7
CUST1732,36-45,East,Clothing,12,8425.54,2022-07-25,9.4
CUST1733,18-25,East,Electronics,34,21283.97,2022-09-11,3.9
CUST1734,26-35,South,Electronics,30,2604.27,2022-06-13,3.8
CUST1735,36-45,East,Electronics,52,31939.78,2024-05-10,1.4
CUST1736,36-45,North,Footwear,7,1068.68,2022-01-09,1.8
CUST1737,46+,North,Electronics,61,40084.65,2022-08-07,4.7
CUST1738,26-35,East,Clothing,11,3306.02,2022-08-01,2.7
CUST1739,46+,North,Clothing,17,3009.46,2024-11-09,9.6
CUST1740,46+,South,Electronics,67,47322.41,2023-01-20,6.2
CUST1741,26-35,West,Electronics,56,11662.32,2023-01-30,7.0
CUST1742,36-45,East,Clothing,52,40575.14,2023-08-13,4.7
CUST1743,26-35,East,Electronics,54,13027.47,2022-01-03,6.4
CUST1744,46+,North,Clothing,33,18759.67,2022-09-03,6.2
CUST1745,26-35,South,Electronics,30,23958.26,2022-05-28,7.7
CUST1746,26-35,West,Clothing,36,27703.79,2023-03-07,6.2
CUST1747,18-25,North,Accessories,14,4284.25,2022-10-29,5.0
CUST1748,36-45,North,Footwear,53,17704.3,2023-07-18,5.7
CUST1749,26-35,West,Clothing,27,9231.52,2023-05-13,2.7
CUST1750,46+,West,Footwear,56,4855.2,2024-08-07,1.0
CUST1751,18-25,South,Electronics,59,26149.48,2022-08-15,2.8
CUST1752,26-35,East,Footwear,36,6580.62,2024-08-27,7.9
CUST1753,46+,North,Footwear,39,20794.31,2023-07-19,5.0
CUST1754,46+,West,Footwear,21,8615.52,2022-10-01,4.9
CUST1755,26-35,North,Accessories,50,10707.73,2024-11-09,9.5
CUST1756,18-25,South,Footwear,48,21193.02,2023-07-11,7.2
CUST1757,46+,East,Electronics,9,4278.3,2023-05-10,9.0
CUST1758,36-45,East,Clothing,72,49815.91,2024-12-21,6.2
CUST1759,46+,South,Electronics,20,15379.32,2024-05-09,3.9
CUST1760,18-25,East,Accessories,25,4763.22,2024-05-20,7.6
CUST1761,36-45,East,Clothing,52,28723.61,2024-01-01,9.6
CUST1762,46+,North,Accessories,80,15776.12,2022-04-04,3.2
CUST1763,36-45,East,Accessories,31,13930.3,2024-06-01,5.4
CUST1764,18-25,North,Electronics,73,52701.91,2022-03-31,3.1
CUST1765,46+,South,Accessories,69,54990.73,2024-06-22,1.7
CUST1766,26-35,South,Clothing,28,9188.42,2022-01-24,1.3
CUST1767,18-25,West,Footwear,76,54518.69,2022-07-11,9.0
CUST1768,26-35,East,Electronics,12,7848.74,2023-05-09,8.1
CUST1769,46+,North,Footwear,70,12269.48,2022-01-14,7.8
CUST1770,26-35,West,Accessories,43,5378.02,2023-04-15,5.5
CUST1771,18-25,East,Accessories,45,33794.6,2022-12-03,7.8
CUST1772,18-25,North,Electronics,36,6998.7,2023-04-25,8.4
CUST1773,26-35,North,Clothing,27,5352.3,2022-05-06,3.7
CUST1774,26-35,West,Clothing,5,692.04,2023-02-23,9.2
CUST1775,36-45,East,Accessories,20,11318.76,2022-11-22,8.5
CUST1776,46+,West,Electronics,22,7279.84,2024-05-10,5.8
CUST1777,18-25,North,Clothing,28,2937.47,2024-06-09,4.7
CUST1778,26-35,South,Footwear,67,39214.55,2024-12-23,9.0
CUST1779,46+,East,Clothing,77,34621.96,2024-07-08,6.1
CUST1780,26-35,West,Accessories,36,10324.72,2022-02-11,6.5
CUST1781,46+,South,Footwear,49,30841.51,2022-07-06,5.2
CUST1782,26-35,North,Electronics,30,18082.58,2022-08-20,5.8
CUST1783,46+,West,Clothing,7,3069.26,2023-04-20,5.9
CUST1784,26-35,South,Electronics,66,45786.01,2022-06-01,5.9
CUST1785,18-25,South,Footwear,68,30815.89,2023-11-12,3.3
CUST1786,26-35,South,Electronics,55,22983.47,2022-10-14,8.5
CUST1787,18-25,South,Clothing,80,30540.86,2022-06-14,4.8
CUST1788,46+,East,Clothing,36,28604.3,2022-03-09,4.0
CUST1789,18-25,North,Electronics,4,450.9,2022-06-16,2.5
CUST1790,26-35,North,Accessories,13,4930.05,2024-01-31,9.0
CUST1791,18-25,North,Clothing,46,13093.12,2024-10-29,7.0
CUST1792,36-45,East,Footwear,21,2389.39,2024-09-03,8.3
CUST1793,46+,East,Electronics,20,3635.87,2024-10-23,7.9
CUST1794,36-45,North,Accessories,61,4897.53,2022-02-23,4.9
CUST1795,18-25,North,Electronics,34,24287.72,2023-12-01,4.4
CUST1796,36-45,North,Footwear,68,11047.89,2022-09-09,4.4
CUST1797,46+,South,Clothing,35,15181.67,2024-01-27,9.9
CUST1798,36-45,North,Footwear,22,14054.81,2022-03-27,4.4
CUST1799,46+,North,Electronics,53,10914.68,2024-07-31,4.7
CUST1800,18-25,East,Clothing,17,1672.56,2022-04-07,3.4
CUST1801,46+,North,Footwear,68,9737.49,2024-12-19,6.0
CUST1802,36-45,North,Footwear,23,10593.99,2023-05-25,5.3
CUST1803,46+,South,Clothing,68,36434.87,2023-05-12,4.6
CUST1804,18-25,South,Clothing,52,26743.91,2022-12-16,3.7
CUST1805,46+,East,Footwear,21,1376.17,2022-09-25,8.9
CUST1806,46+,East,Clothing,14,3950.64,2022-06-18,8.0
CUST1807,18-25,West,Accessories,38,28845.41,2022-11-17,6.7
CUST1808,36-45,East,Footwear,6,1139.65,2024-01-26,8.1
CUST1809,26-35,East,Footwear,25,19235.35,2022-02-17,9.2
CUST1810,46+,North,Accessories,40,14335.75,2023-08-19,3.5
CUST1811,26-35,North,Electronics,48,11091.96,2024-11-28,7.3
CUST1812,36-45,South,Footwear,18,7186.72,2022-05-07,8.5
CUST1813,18-25,East,Footwear,8,6358.76,2023-02-24,3.6
CUST1814,26-35,South,Footwear,25,16784.85,2023-10-08,3.3
CUST1815,46+,North,Clothing,19,12434.76,2024-07-20,1.8
CUST1816,18-25,West,Electronics,78,60972.03,2022-07-07,3.2
CUST1817,46+,South,Clothing,18,6367.43,2023-04-08,3.9
CUST1818,46+,North,Electronics,10,7671.58,2024-10-31,9.3
CUST1819,36-45,West,Accessories,13,5151.7,2024-04-13,5.5
CUST1820,18-25,North,Clothing,27,17962.06,2022-03-02,10.0
CUST1821,36-45,North,Accessories,15,6934.58,2024-12-08,8.5
CUST1822,26-35,North,Accessories,43,17380.8,2023-06-25,7.3
CUST1823,18-25,East,Accessories,1,711.71,2024-03-13,7.1
CUST1824,36-45,East,Clothing,8,857.51,2022-09-10,6.4
CUST1825,18-25,East,Footwear,29,6481.85,2023-12-04,5.8
CUST1826,26-35,North,Accessories,25,4448.76,2023-03-18,7.5
CUST1827,18-25,South,Clothing,58,14863.36,2022-06-07,4.0
CUST1828,36-45,North,Electronics,38,5606.49,2022-03-29,5.8
CUST1829,18-25,East,Footwear,31,12997.73,2024-06-10,4.6
CUST1830,18-25,North,Electronics,17,6288.08,2022-03-28,8.6
CUST1831,18-25,South,Clothing,47,16118.29,2022-07-01,9.0
CUST1832,46+,North,Clothing,59,6166.06,2023-03-12,9.5
CUST1833,26-35,North,Clothing,33,23862.97,2024-05-30,4.2
CUST1834,46+,South,Electronics,63,32746.37,2022-10-20,5.4
CUST1835,36-45,South,Footwear,6,821.23,2022-01-11,3.7
CUST1836,26-35,West,Footwear,39,8894.7,2024-12-18,8.8
CUST1837,46+,South,Electronics,28,6308.7,2022-09-12,4.4
CUST1838,18-25,North,Footwear,58,32963.19,2022-04-08,1.2
CUST1839,18-25,East,Footwear,37,17780.93,2024-07-16,9.4
CUST1840,26-35,East,Accessories,77,44630.83,2024-05-11,6.6
CUST1841,36-45,West,Accessories,12,8602.36,2024-01-20,3.7
CUST1842,26-35,West,Clothing,43,20382.21,2024-10-21,3.6
CUST1843,26-35,East,Clothing,25,3281.65,2023-04-02,8.6
CUST1844,26-35,East,Accessories,52,24592.69,2022-04-23,9.6
CUST1845,18-25,West,Accessories,20,6969.91,2024-05-05,2.1
CUST1846,46+,North,Clothing,28,7899.54,2023-04-13,9.5
CUST1847,36-45,South,Footwear,32,23164.53,2022-02-05,5.7
CUST1848,18-25,East,Footwear,53,37919.49,2022-10-19,2.1
CUST1849,36-45,West,Electronics,71,46394.17,2024-04-11,8.1
CUST1850,26-35,East,Accessories,35,4204.31,2024-02-14,6.0
CUST1851,46+,East,Electronics,28,1713.6,2024-05-22,5.3
CUST1852,26-35,North,Clothing,68,19398.43,2022-09-04,4.0
CUST1853,26-35,East,Footwear,52,23717.26,2023-09-29,3.2
CUST1854,18-25,East,Electronics,22,8993.89,2022-01-14,3.0
CUST1855,46+,West,Accessories,9,7189.49,2024-03-03,2.1
CUST1856,18-25,South,Electronics,25,16518.38,2022-02-22,4.0
CUST1857,18-25,North,Accessories,68,6255.3,2022-06-14,6.8
CUST1858,18-25,East,Footwear,7,2728.97,2024-12-04,8.0
CUST1859,46+,South,Accessories,19,1666.76,2023-07-28,4.3
CUST1860,18-25,East,Accessories,57,21775.21,2022-11-29,3.5
CUST1861,46+,North,Clothing,52,32355.69,2022-09-24,4.7
CUST1862,36-45,South,Electronics,72,46728.02,2024-10-04,7.7
CUST1863,46+,West,Electronics,21,9955.39,2022-05-17,9.4
CUST1864,18-25,East,Accessories,68,37806.25,2023-02-04,3.4
CUST1865,26-35,South,Accessories,30,3506.7,2023-10-06,2.2
CUST1866,26-35,East,Clothing,45,33158.9,2024-08-14,4.6
CUST1867,46+,North,Electronics,27,18553.3,2022-12-03,9.1
CUST1868,18-25,North,Clothing,1,334.87,2024-05-14,3.0
CUST1869,36-45,South,Clothing,60,25308.66,2023-12-08,6.2
CUST1870,18-25,West,Clothing,28,10797.28,2023-08-31,9.0
CUST1871,36-45,East,Electronics,22,15365.21,2022-10-16,3.9
CUST1872,36-45,West,Electronics,13,4853.81,2022-04-19,3.6
CUST1873,46+,South,Clothing,33,22242.01,2024-12-30,4.6
CUST1874,26-35,North,Accessories,64,35229.27,2023-01-18,2.5
CUST1875,18-25,North,Clothing,12,8503.63,2023-01-09,9.0
CUST1876,26-35,North,Footwear,67,50111.92,2023-11-28,4.8
CUST1877,46+,West,Clothing,55,38496.57,2023-05-13,3.1
CUST1878,26-35,North,Footwear,53,3808.99,2024-07-09,3.1
CUST1879,46+,North,Accessories,52,29149.07,2024-07-17,10.0
CUST1880,18-25,West,Accessories,64,14525.6,2022-10-28,4.6
CUST1881,36-45,North,Electronics,49,22317.81,2022-12-17,1.8
CUST1882,26-35,South,Footwear,42,23327.32,2024-03-16,1.8
CUST1883,18-25,East,Footwear,70,55415.85,2023-06-27,9.4
CUST1884,26-35,West,Electronics,67,36077.91,2022-05-29,9.4
CUST1885,36-45,South,Accessories,59,36357.11,2024-12-30,9.6
CUST1886,26-35,East,Accessories,80,40537.68,2022-02-03,3.6
CUST1887,26-35,South,Electronics,43,27897.92,2023-04-16,9.6
CUST1888,36-45,West,Footwear,17,4651.25,2024-11-14,6.5
CUST1889,18-25,North,Footwear,45,17500.4,2024-07-26,5.9
CUST1890,46+,North,Electronics,46,34165.9,2024-04-02,3.1
CUST1891,46+,West,Accessories,26,11815.77,2023-01-18,9.7
CUST1892,46+,North,Footwear,49,31124.11,2022-05-11,9.7
CUST1893,46+,West,Accessories,50,22824.13,2024-06-12,8.7
CUST1894,26-35,West,Clothing,41,17920.59,2022-03-20,2.8
CUST1895,18-25,East,Accessories,24,13482.1,2024-01-26,8.1
CUST1896,36-45,North,Electronics,47,28983.74,2023-11-11,4.5
CUST1897,18-25,West,Electronics,16,2815.04,2022-12-27,9.1
CUST1898,36-45,East,Footwear,33,6168.26,2024-08-01,5.7
CUST1899,26-35,West,Clothing,46,30813.16,2023-01-16,6.5
CUST1900,26-35,South,Footwear,51,34309.3,2023-02-03,3.0
CUST1901,36-45,North,Accessories,22,5402.02,2023-11-03,7.2
CUST1902,36-45,South,Accessories,23,16915.7,2022-12-10,4.1
CUST1903,46+,South,Clothing,29,8917.32,2024-01-28,6.5
CUST1904,26-35,North,Electronics,72,41973.23,2022-02-22,4.3
CUST1905,36-45,West,Accessories,72,21116.32,2024-09-25,6.5
CUST1906,36-45,East,Clothing,1,195.62,2022-09-03,6.7
CUST1907,18-25,North,Accessories,77,31815.38,2024-12-04,1.4
CUST1908,26-35,East,Footwear,5,572.54,2024-03-18,4.3
CUST1909,18-25,East,Footwear,38,14829.79,2023-11-03,3.9
CUST1910,18-25,South,Clothing,23,7465.4,2024-05-09,9.0
CUST1911,18-25,West,Clothing,55,21202.23,2022-02-02,3.9
CUST1912,26-35,East,Electronics,37,28223.23,2022-03-14,8.1
CUST1913,26-35,East,Accessories,50,25589.45,2022-09-07,9.5
CUST1914,18-25,West,Clothing,62,3412.78,2023-04-27,4.2
CUST1915,46+,East,Clothing,18,13524.85,2024-05-26,6.0
CUST1916,18-25,West,Footwear,75,32237.22,2024-07-10,8.1
CUST1917,36-45,West,Footwear,22,3380.61,2024-11-10,7.4
CUST1918,36-45,East,Footwear,76,27851.98,2023-10-12,4.3
CUST1919,26-35,East,Clothing,39,29971.65,2022-06-19,9.2
CUST1920,36-45,West,Electronics,18,13489.76,2022-03-22,1.1
CUST1921,26-35,North,Footwear,48,25409.94,2023-04-21,6.3
CUST1922,26-35,North,Clothing,15,9742.26,2022-05-22,8.8
CUST1923,18-25,South,Footwear,44,18057.46,2024-05-21,5.7
CUST1924,18-25,South,Footwear,39,10267.62,2024-02-24,5.7
CUST1925,46+,West,Clothing,64,49428.57,2023-03-31,7.2
CUST1926,46+,West,Accessories,38,20229.65,2022-01-14,2.3
CUST1927,36-45,South,Clothing,48,12764.88,2022-05-23,9.5
CUST1928,26-35,South,Electronics,18,3470.72,2023-02-14,1.6
CUST1929,18-25,South,Footwear,80,9556.25,2022-01-17,4.4
CUST1930,26-35,North,Accessories,34,14183.22,2024-08-06,2.8
CUST1931,18-25,East,Clothing,61,21534.16,2024-07-22,7.4
CUST1932,26-35,South,Footwear,62,24688.16,2024-01-14,3.3
CUST1933,46+,East,Clothing,49,8137.24,2022-03-08,6.1
CUST1934,26-35,East,Electronics,66,43725.07,2024-07-17,8.7
CUST1935,26-35,West,Electronics,51,4580.94,2024-06-19,8.8
CUST1936,46+,North,Clothing,9,3535.88,2024-06-26,2.9
CUST1937,26-35,South,Electronics,42,7826.36,2023-03-15,2.4
CUST1938,26-35,West,Electronics,55,35725.37,2022-06-04,6.9
CUST1939,26-35,East,Clothing,31,22398.43,2024-01-15,3.9
CUST1940,26-35,South,Footwear,72,54343.59,2022-09-08,3.4
CUST1941,46+,West,Accessories,29,4963.97,2023-05-22,4.5
CUST1942,36-45,North,Footwear,33,15945.82,2024-10-17,9.6
CUST1943,26-35,North,Accessories,78,52154.84,2024-06-17,8.7
CUST1944,26-35,North,Clothing,57,5837.48,2023-05-20,1.5
CUST1945,46+,West,Electronics,28,11696.88,2023-11-01,9.1
CUST1946,26-35,South,Clothing,20,1421.18,2022-07-21,7.1
CUST1947,36-45,South,Accessories,7,3226.89,2022-04-02,2.6
CUST1948,46+,East,Accessories,67,28648.9,2024-06-16,8.8
CUST1949,26-35,East,Footwear,66,20989.53,2024-12-31,3.1
CUST1950,18-25,West,Electronics,26,1638.07,2023-04-29,9.8
CUST1951,18-25,West,Footwear,15,5927.42,2022-11-30,4.1
CUST1952,18-25,South,Electronics,20,10643.68,2023-12-15,2.5
CUST1953,18-25,North,Footwear,26,10620.39,2024-11-13,6.9
CUST1954,18-25,South,Clothing,1,482.41,2022-06-19,9.9
CUST1955,46+,South,Electronics,78,60493.75,2022-04-10,2.3
CUST1956,26-35,South,Electronics,27,4537.44,2024-07-31,8.8
CUST1957,46+,West,Clothing,7,954.62,2022-07-02,7.9
CUST1958,18-25,North,Accessories,52,6675.72,2022-03-27,9.2
CUST1959,18-25,North,Accessories,18,10660.49,2024-12-19,7.0
CUST1960,26-35,West,Clothing,80,48806.39,2023-08-25,2.9
CUST1961,46+,South,Accessories,44,9077.26,2023-01-02,1.1
CUST1962,36-45,West,Electronics,20,12465.4,2022-07-25,3.5
CUST1963,36-45,North,Electronics,72,40484.25,2022-10-15,6.6
CUST1964,18-25,East,Footwear,18,2926.73,2022-09-21,3.6
CUST1965,26-35,North,Footwear,45,26603.13,2022-05-16,8.6
CUST1966,26-35,North,Footwear,17,10785.04,2022-02-04,6.3
CUST1967,26-35,North,Accessories,16,2502.55,2024-01-06,2.7
CUST1968,36-45,East,Accessories,40,24877.16,2022-02-25,2.2
CUST1969,18-25,East,Clothing,4,622.54,2022-04-21,5.3
CUST1970,18-25,West,Footwear,79,13545.77,2024-10-10,3.1
CUST1971,18-25,East,Clothing,77,39621.78,2022-06-24,5.0
CUST1972,46+,West,Electronics,53,11721.0,2023-07-31,2.1
CUST1973,36-45,North,Footwear,34,25999.32,2022-01-16,2.4
CUST1974,36-45,South,Electronics,32,3007.55,2024-01-14,1.2
CUST1975,46+,West,Accessories,48,17634.81,2022-05-13,8.1
CUST1976,46+,East,Footwear,48,12661.57,2023-05-20,8.6
CUST1977,46+,East,Electronics,18,12196.4,2024-06-08,3.3
CUST1978,18-25,North,Electronics,72,6807.52,2024-11-19,2.1
CUST1979,18-25,North,Clothing,4,2618.29,2024-04-24,7.6
CUST1980,18-25,South,Accessories,52,13370.63,2024-09-28,9.5
CUST1981,46+,South,Electronics,70,4189.27,2024-01-21,1.9
CUST1982,18-25,West,Clothing,76,5537.48,2023-12-03,7.5
CUST1983,46+,North,Electronics,26,11213.08,2022-07-28,4.7
CUST1984,18-25,South,Accessories,30,8973.13,2023-08-13,9.7
CUST1985,36-45,East,Accessories,39,7785.22,2022-08-22,4.6
CUST1986,18-25,South,Electronics,73,27471.51,2024-12-17,4.1
CUST1987,46+,East,Accessories,55,27341.61,2023-02-23,5.5
CUST1988,18-25,North,Footwear,26,20795.3,2023-02-15,8.2
CUST1989,26-35,West,Accessories,33,22398.69,2024-06-13,9.0
CUST1990,18-25,South,Footwear,75,7354.19,2022-10-11,3.2
CUST1991,18-25,West,Electronics,8,6278.94,2024-05-21,4.6
CUST1992,36-45,North,Footwear,76,5221.2,2022-08-27,1.6
CUST1993,46+,North,Accessories,60,8594.55,2022-02-10,3.3
CUST1994,26-35,East,Electronics,73,45111.48,2023-07-07,8.7
CUST1995,36-45,North,Clothing,9,2587.49,2023-06-08,2.5
CUST1996,36-45,North,Accessories,51,32512.21,2024-10-06,5.8
CUST1997,18-25,South,Clothing,60,29564.27,2024-04-29,7.2
CUST1998,36-45,West,Electronics,53,38746.01,2022-11-01,9.6
CUST1999,46+,South,Footwear,7,2896.36,2023-05-24,6.1
CUST2000,26-35,South,Footwear,56,10486.64,2024-11-21,7.6
